loan_id,application_date,branch,sector,employment_type,loan_amount,tenure_months,interest_rate,annual_income,credit_score,has_collateral,previous_loans,days_past_due_history,recovery_agent_assigned,defaulted
NL209013,2024-06-30,Birgunj-04,Trade,Self-Employed,560000.0,24,12.77,593000.0,612.0,No,1,4,No,0
NL209014,2024-06-30,Janakpur-01,Construction,Salaried,640000.0,48,11.08,712000.0,738.0,No,2,11,No,0
NL209015,2024-06-30,Kathmandu-04,Trade,Business Owner,433000.0,6,9.89,742000.0,807.0,Yes,2,0,No,0
NL209016,2024-06-30,Pokhara-03,Service,Informal,793000.0,12,10.99,473000.0,785.0,No,2,41,Yes,1
NL209017,2024-06-30,Kathmandu-01,Construction,Business Owner,575000.0,18,10.62,132000.0,703.0,No,1,4,No,0
NL209018,2024-06-30,Birgunj-02,Service,Self-Employed,229000.0,24,9.79,409000.0,,Yes,2,1,No,0
NL209019,2024-06-30,Dharan-04,Trade,Self-Employed,133000.0,36,9.99,350000.0,,Yes,0,26,No,0
NL209020,2024-06-30,Kathmandu-02,Manufacturing,Self-Employed,113000.0,36,11.64,477000.0,801.0,No,3,18,No,0
NL209021,2024-06-30,Birgunj-02,Tourism,Salaried,267000.0,24,13.03,319000.0,603.0,No,2,17,No,0
NL209022,2024-06-30,Biratnagar-01,Trade,Self-Employed,130000.0,60,12.0,739000.0,604.0,Yes,1,14,No,0
NL209023,2024-06-30,Dharan-04,Agriculture,Business Owner,163000.0,18,11.85,,,Yes,0,2,No,0
NL209024,2024-06-30,Bhaktapur-01,Service,Business Owner,265000.0,36,10.74,929000.0,850.0,Yes,1,9,No,0
NL209025,2024-06-30,Lalitpur-03,Service,Self-Employed,846000.0,36,12.25,486000.0,786.0,No,1,7,No,0
NL209026,2024-06-30,Kathmandu-04,Agriculture,Business Owner,96000.0,12,11.75,1297000.0,583.0,Yes,1,3,No,0
NL209027,2024-06-30,Biratnagar-01,Manufacturing,Business Owner,303000.0,6,14.31,910000.0,,No,0,30,No,1
NL209028,2024-06-30,Biratnagar-04,Agriculture,Informal,116000.0,60,12.3,,621.0,No,2,4,No,0
NL209029,2024-07-01,Janakpur-01,Agriculture,Informal,195000.0,18,10.43,,647.0,Yes,1,1,No,0
NL209030,2024-07-01,Biratnagar-03,Tourism,Salaried,596000.0,36,9.76,463000.0,664.0,Yes,2,2,No,0
NL209031,2024-07-01,Lalitpur-03,Agriculture,Self-Employed,157000.0,6,13.11,728000.0,494.0,Yes,1,5,No,0
NL209032,2024-07-01,Butwal-04,Trade,Business Owner,243000.0,36,13.43,1930000.0,570.0,No,3,1,No,0
NL209033,2024-07-01,Kathmandu-03,Agriculture,Business Owner,330000.0,18,10.23,1235000.0,755.0,Yes,0,18,No,0
NL209034,2024-07-01,Pokhara-02,Manufacturing,Salaried,502000.0,24,10.03,732000.0,698.0,Yes,0,23,No,0
NL209035,2024-07-01,Butwal-03,Trade,Self-Employed,197000.0,6,12.69,560000.0,574.0,Yes,1,14,No,0
NL209036,2024-07-01,Bhaktapur-03,Manufacturing,Informal,763000.0,12,11.33,,732.0,No,2,8,No,0
NL209037,2024-07-01,Birgunj-04,Agriculture,Salaried,212000.0,36,12.68,706000.0,733.0,No,1,20,No,0
NL209038,2024-07-01,Biratnagar-03,Trade,Self-Employed,426000.0,24,10.69,1310000.0,850.0,Yes,1,27,No,0
NL209039,2024-07-01,Janakpur-03,Service,Self-Employed,257000.0,36,11.54,257000.0,619.0,Yes,2,6,No,0
NL209040,2024-07-01,Bhaktapur-04,Service,Self-Employed,517000.0,12,11.77,,,Yes,0,2,No,0
NL209041,2024-07-01,Janakpur-01,Service,Self-Employed,1357000.0,18,11.47,811000.0,626.0,Yes,1,1,Yes,1
NL209042,2024-07-01,Butwal-02,Construction,Salaried,241000.0,36,9.48,1227000.0,728.0,Yes,1,5,No,0
NL209043,2024-07-01,Dharan-02,Trade,Business Owner,293000.0,24,13.07,1702000.0,521.0,Yes,3,15,No,0
NL209044,2024-07-01,Lalitpur-03,Agriculture,Salaried,214000.0,36,10.83,205000.0,640.0,Yes,2,1,No,0
NL209045,2024-07-01,Kathmandu-01,Agriculture,Business Owner,191000.0,12,11.38,325000.0,644.0,Yes,1,18,No,0
NL209046,2024-07-02,Dharan-02,Service,Salaried,176000.0,24,11.32,486000.0,766.0,No,2,8,No,0
NL209047,2024-07-02,Biratnagar-04,Service,Business Owner,292000.0,36,12.06,235000.0,589.0,Yes,2,18,No,0
NL209048,2024-07-02,Pokhara-01,Trade,Self-Employed,166000.0,12,11.87,1426000.0,626.0,Yes,3,12,No,0
NL209049,2024-07-02,Nepalgunj-04,Trade,Business Owner,169000.0,18,12.02,548000.0,690.0,No,0,8,Yes,0
NL209050,2024-07-02,Pokhara-02,Service,Salaried,50000.0,6,12.77,1051000.0,,Yes,0,18,No,0
NL209051,2024-07-02,Biratnagar-02,Trade,Self-Employed,838000.0,60,12.54,455000.0,564.0,Yes,2,3,Yes,1
NL209052,2024-07-02,Dharan-01,Agriculture,Salaried,1017000.0,48,11.22,,818.0,No,1,0,No,0
NL209053,2024-07-02,Janakpur-03,Manufacturing,Salaried,482000.0,12,11.57,218000.0,693.0,No,1,3,No,0
NL209054,2024-07-02,Nepalgunj-04,Trade,Business Owner,154000.0,36,10.12,263000.0,755.0,Yes,0,0,No,0
NL209055,2024-07-02,Butwal-03,Service,Salaried,115000.0,24,10.4,267000.0,709.0,Yes,1,3,No,0
NL209056,2024-07-02,Lalitpur-01,Construction,Informal,92000.0,60,11.07,,629.0,Yes,0,4,No,0
NL209057,2024-07-02,Lalitpur-01,Trade,Self-Employed,479000.0,24,12.01,960000.0,582.0,Yes,1,6,No,0
NL209058,2024-07-02,Butwal-04,Agriculture,Salaried,766000.0,12,13.52,503000.0,586.0,No,1,0,No,0
NL209059,2024-07-02,Birgunj-01,Trade,Informal,336000.0,36,13.06,979000.0,570.0,Yes,0,40,No,0
NL209060,2024-07-02,Lalitpur-02,Construction,Salaried,564000.0,48,12.59,473000.0,571.0,Yes,4,16,No,0
NL209061,2024-07-02,Butwal-04,Service,Business Owner,414000.0,24,12.34,1021000.0,566.0,Yes,1,16,No,0
NL209062,2024-07-02,Janakpur-02,Service,Salaried,166000.0,24,11.1,917000.0,714.0,No,0,2,No,0
NL209063,2024-07-03,Kathmandu-03,Manufacturing,Self-Employed,632000.0,36,11.94,471000.0,549.0,Yes,1,1,No,0
NL209064,2024-07-03,Nepalgunj-02,Service,Business Owner,603000.0,12,11.68,574000.0,,No,0,39,No,0
NL209065,2024-07-03,Pokhara-02,Agriculture,Salaried,141000.0,36,10.07,632000.0,712.0,Yes,1,4,No,0
NL209066,2024-07-03,Pokhara-04,Trade,Business Owner,543000.0,48,11.49,1014000.0,704.0,No,2,20,No,0
NL209067,2024-07-03,Dharan-01,Trade,Salaried,265000.0,18,10.36,498000.0,663.0,Yes,1,23,No,0
NL209068,2024-07-03,Bhaktapur-02,Trade,Business Owner,244000.0,6,11.18,634000.0,680.0,Yes,1,12,No,0
NL209069,2024-07-03,Lalitpur-03,Manufacturing,Salaried,398000.0,6,11.46,203000.0,600.0,Yes,2,6,No,0
NL209070,2024-07-03,Janakpur-03,Construction,Salaried,388000.0,60,12.63,,560.0,No,1,1,No,0
NL209071,2024-07-03,Pokhara-02,Trade,Salaried,578000.0,36,12.52,322000.0,598.0,No,1,14,No,0
NL209072,2024-07-03,Lalitpur-03,Construction,Self-Employed,157000.0,18,14.04,699000.0,515.0,Yes,1,98,No,1
NL209073,2024-07-03,Butwal-04,Agriculture,Informal,453000.0,48,11.04,328000.0,684.0,No,3,5,No,0
NL209074,2024-07-03,Bhaktapur-01,Trade,Informal,124000.0,48,12.7,545000.0,545.0,Yes,0,7,No,0
NL209075,2024-07-03,Dharan-04,Trade,Business Owner,259000.0,48,10.43,458000.0,702.0,Yes,1,2,No,0
NL209076,2024-07-03,Kathmandu-03,Service,Business Owner,273000.0,24,9.86,508000.0,705.0,Yes,0,5,No,0
NL209077,2024-07-03,Birgunj-01,Trade,Informal,614000.0,36,9.53,,665.0,Yes,2,11,No,0
NL209078,2024-07-03,Biratnagar-01,Agriculture,Self-Employed,299000.0,6,12.15,562000.0,592.0,No,0,2,No,0
NL209079,2024-07-03,Janakpur-03,Service,Salaried,244000.0,12,12.53,434000.0,560.0,Yes,0,11,No,0
NL209080,2024-07-03,Birgunj-01,Service,Business Owner,864000.0,24,11.71,651000.0,571.0,Yes,4,15,No,0
NL209081,2024-07-03,Janakpur-02,Agriculture,Salaried,215000.0,12,12.55,1381000.0,,Yes,0,19,No,0
NL209082,2024-07-03,Bhaktapur-02,Trade,Business Owner,208000.0,6,10.35,524000.0,639.0,Yes,3,2,No,0
NL209083,2024-07-03,Biratnagar-03,Construction,Self-Employed,73000.0,12,11.1,229000.0,630.0,Yes,2,8,No,0
NL209084,2024-07-03,Nepalgunj-01,Manufacturing,Salaried,252000.0,24,10.09,216000.0,821.0,Yes,2,19,No,0
NL209085,2024-07-04,Lalitpur-03,Service,Business Owner,147000.0,24,9.83,411000.0,817.0,Yes,4,1,No,0
NL209086,2024-07-04,Janakpur-02,Service,Salaried,246000.0,48,10.88,241000.0,785.0,No,0,5,Yes,1
NL209087,2024-07-04,Dharan-03,Trade,Informal,355000.0,24,11.79,,,No,0,11,No,0
NL209088,2024-07-04,Butwal-04,Tourism,Informal,131000.0,24,13.63,408000.0,506.0,Yes,0,10,No,0
NL209089,2024-07-04,Bhaktapur-02,Service,Self-Employed,160000.0,36,11.65,619000.0,658.0,No,1,5,No,0
NL209090,2024-07-04,Nepalgunj-01,Construction,Business Owner,89000.0,36,11.88,1153000.0,616.0,Yes,0,15,No,0
NL209091,2024-07-04,Nepalgunj-02,Tourism,Salaried,202000.0,18,12.06,484000.0,644.0,No,2,7,No,0
NL209092,2024-07-04,Bhaktapur-04,Service,Self-Employed,146000.0,36,11.66,592000.0,681.0,No,1,6,No,0
NL209093,2024-07-04,Birgunj-04,Agriculture,Informal,1481000.0,48,9.91,673000.0,707.0,Yes,1,9,No,0
NL209094,2024-07-04,Kathmandu-03,Manufacturing,Salaried,916000.0,36,13.6,515000.0,471.0,Yes,3,4,No,0
NL209095,2024-07-04,Pokhara-04,Trade,Salaried,811000.0,18,9.75,323000.0,763.0,Yes,0,11,No,0
NL209096,2024-07-04,Lalitpur-03,Tourism,Self-Employed,112000.0,36,10.32,1879000.0,731.0,Yes,1,24,No,0
NL209097,2024-07-04,Birgunj-03,Service,Business Owner,260000.0,36,13.05,265000.0,586.0,No,1,7,No,0
NL209098,2024-07-04,Birgunj-02,Construction,Business Owner,120000.0,12,9.59,633000.0,725.0,Yes,1,14,No,0
NL209099,2024-07-04,Birgunj-02,Manufacturing,Salaried,1181000.0,36,11.5,301000.0,616.0,Yes,1,8,No,0
NL209100,2024-07-04,Butwal-04,Trade,Salaried,553000.0,12,11.44,524000.0,643.0,Yes,1,18,No,0
NL209101,2024-07-04,Janakpur-01,Service,Business Owner,135000.0,18,12.95,630000.0,626.0,No,2,0,No,0
NL209102,2024-07-04,Lalitpur-04,Trade,Salaried,391000.0,6,13.09,431000.0,571.0,No,1,2,No,0
NL209103,2024-07-04,Bhaktapur-01,Trade,Salaried,98000.0,12,12.71,230000.0,521.0,Yes,1,5,No,0
NL209104,2024-07-04,Bhaktapur-01,Agriculture,Salaried,268000.0,12,9.28,394000.0,850.0,Yes,1,8,No,0
NL209105,2024-07-05,Janakpur-02,Trade,Business Owner,260000.0,48,10.92,982000.0,,No,0,6,No,0
NL209106,2024-07-05,Kathmandu-04,Tourism,Salaried,516000.0,12,11.42,193000.0,653.0,Yes,1,28,No,0
NL209107,2024-07-05,Kathmandu-02,Service,Salaried,622000.0,12,11.0,1344000.0,812.0,No,0,6,No,0
NL209108,2024-07-05,Lalitpur-03,Service,Self-Employed,301000.0,36,13.74,519000.0,480.0,No,3,15,No,0
NL209109,2024-07-05,Dharan-03,Trade,Salaried,251000.0,36,11.86,762000.0,617.0,Yes,1,46,No,0
NL209110,2024-07-05,Birgunj-04,Trade,Informal,50000.0,24,12.87,,,No,0,0,No,0
NL209111,2024-07-05,Janakpur-01,Manufacturing,Informal,957000.0,48,12.84,,593.0,No,0,6,Yes,1
NL209112,2024-07-05,Bhaktapur-01,Service,Business Owner,181000.0,36,11.46,324000.0,643.0,Yes,2,1,No,0
NL209113,2024-07-05,Pokhara-04,Manufacturing,Self-Employed,320000.0,36,11.82,587000.0,598.0,Yes,1,2,No,0
NL209114,2024-07-05,Birgunj-03,Manufacturing,Salaried,1614000.0,24,13.2,248000.0,471.0,Yes,0,0,No,0
NL209115,2024-07-05,Kathmandu-03,Trade,Self-Employed,121000.0,24,12.45,333000.0,,Yes,0,6,No,0
NL209116,2024-07-05,Janakpur-01,Service,Salaried,301000.0,36,13.37,1762000.0,553.0,No,1,24,No,0
NL209117,2024-07-05,Nepalgunj-01,Trade,Business Owner,430000.0,18,12.9,730000.0,598.0,No,2,3,No,0
NL209118,2024-07-05,Lalitpur-02,Trade,Salaried,673000.0,6,12.47,619000.0,549.0,Yes,1,12,No,0
NL209119,2024-07-06,Nepalgunj-02,Agriculture,Business Owner,297000.0,24,12.59,613000.0,623.0,No,1,15,Yes,1
NL209120,2024-07-06,Biratnagar-02,Trade,Salaried,716000.0,18,12.13,1208000.0,626.0,No,2,10,No,0
NL209121,2024-07-06,Pokhara-02,Trade,Self-Employed,217000.0,12,13.43,452000.0,435.0,Yes,2,4,Yes,1
NL209122,2024-07-06,Janakpur-02,Service,Salaried,446000.0,36,13.78,874000.0,538.0,No,3,9,No,0
NL209123,2024-07-06,Birgunj-01,Service,Salaried,405000.0,36,11.83,120000.0,661.0,No,2,2,No,0
NL209124,2024-07-06,Bhaktapur-02,Tourism,Self-Employed,277000.0,12,13.12,,629.0,No,2,24,No,0
NL209125,2024-07-06,Nepalgunj-01,Construction,Self-Employed,378000.0,24,14.75,404000.0,473.0,No,3,3,No,0
NL209126,2024-07-06,Dharan-01,Agriculture,Informal,154000.0,18,10.22,,716.0,Yes,1,28,No,0
NL209127,2024-07-06,Lalitpur-04,Service,Salaried,237000.0,24,10.98,773000.0,698.0,Yes,1,18,No,0
NL209128,2024-07-06,Butwal-04,Service,Salaried,113000.0,12,10.94,450000.0,850.0,No,1,2,No,0
NL209129,2024-07-06,Butwal-02,Trade,Self-Employed,213000.0,48,10.78,,808.0,No,2,1,No,0
NL209130,2024-07-06,Bhaktapur-04,Agriculture,Salaried,696000.0,12,12.24,301000.0,559.0,Yes,1,5,No,0
NL209131,2024-07-06,Biratnagar-02,Service,Informal,406000.0,36,11.2,383000.0,628.0,Yes,3,11,No,0
NL209132,2024-07-06,Nepalgunj-02,Service,Salaried,374000.0,12,10.84,141000.0,643.0,Yes,3,20,Yes,1
NL209133,2024-07-06,Lalitpur-03,Manufacturing,Informal,89000.0,36,10.65,402000.0,761.0,No,1,9,No,0
NL209134,2024-07-06,Dharan-01,Agriculture,Business Owner,377000.0,18,11.59,203000.0,613.0,Yes,0,17,No,0
NL209135,2024-07-06,Nepalgunj-02,Service,Salaried,283000.0,36,9.67,1274000.0,768.0,Yes,0,29,No,0
NL209136,2024-07-06,Janakpur-02,Trade,Self-Employed,444000.0,48,11.46,771000.0,667.0,No,2,7,No,0
NL209137,2024-07-07,Pokhara-01,Construction,Self-Employed,837000.0,48,13.24,,564.0,No,2,14,No,0
NL209138,2024-07-07,Bhaktapur-03,Trade,Self-Employed,218000.0,48,14.44,,528.0,No,3,42,Yes,1
NL209139,2024-07-07,Janakpur-02,Tourism,Self-Employed,234000.0,24,9.97,,737.0,Yes,0,0,No,0
NL209140,2024-07-07,Biratnagar-03,Service,Self-Employed,590000.0,24,11.02,323000.0,732.0,No,2,13,Yes,0
NL209141,2024-07-07,Birgunj-03,Tourism,Business Owner,189000.0,60,9.86,580000.0,744.0,Yes,1,3,No,0
NL209142,2024-07-07,Birgunj-01,Construction,Self-Employed,317000.0,48,14.96,,395.0,Yes,1,6,No,0
NL209143,2024-07-07,Birgunj-01,Service,Self-Employed,66000.0,24,11.13,208000.0,628.0,Yes,1,8,No,0
NL209144,2024-07-07,Butwal-01,Agriculture,Informal,235000.0,18,10.82,,759.0,No,0,8,No,0
NL209145,2024-07-07,Biratnagar-01,Trade,Self-Employed,789000.0,12,14.17,736000.0,504.0,No,0,1,No,0
NL209146,2024-07-07,Pokhara-04,Trade,Self-Employed,381000.0,18,12.23,721000.0,694.0,No,2,19,No,0
NL209147,2024-07-07,Biratnagar-01,Service,Salaried,582000.0,24,11.77,209000.0,587.0,Yes,2,1,Yes,1
NL209148,2024-07-07,Butwal-03,Manufacturing,Salaried,608000.0,36,12.81,989000.0,551.0,Yes,0,25,No,0
NL209149,2024-07-07,Nepalgunj-01,Trade,Salaried,816000.0,18,12.81,386000.0,571.0,No,0,0,No,0
NL209150,2024-07-07,Birgunj-03,Service,Self-Employed,229000.0,18,9.75,221000.0,,Yes,3,2,No,0
NL209151,2024-07-08,Butwal-04,Tourism,Business Owner,601000.0,6,11.01,348000.0,725.0,No,3,19,No,0
NL209152,2024-07-08,Biratnagar-01,Construction,Salaried,1600000.0,6,11.29,211000.0,629.0,Yes,1,19,Yes,1
NL209153,2024-07-08,Dharan-03,Trade,Business Owner,291000.0,36,10.5,312000.0,849.0,Yes,0,16,No,0
NL209154,2024-07-08,Pokhara-04,Service,Salaried,110000.0,12,15.31,,470.0,No,2,42,Yes,1
NL209155,2024-07-08,Biratnagar-01,Trade,Salaried,190000.0,60,12.38,673000.0,579.0,Yes,2,5,No,0
NL209156,2024-07-08,Kathmandu-03,Trade,Salaried,421000.0,12,10.2,809000.0,792.0,Yes,0,17,No,0
NL209157,2024-07-08,Bhaktapur-03,Construction,Self-Employed,85000.0,36,11.15,945000.0,623.0,Yes,1,24,No,0
NL209158,2024-07-08,Dharan-02,Tourism,Salaried,167000.0,12,11.32,796000.0,620.0,Yes,0,8,No,0
NL209159,2024-07-08,Kathmandu-04,Trade,Salaried,232000.0,24,10.71,150000.0,628.0,Yes,2,3,No,0
NL209160,2024-07-08,Bhaktapur-01,Trade,Self-Employed,322000.0,36,11.27,200000.0,597.0,Yes,1,4,No,0
NL209161,2024-07-08,Dharan-04,Service,Self-Employed,1141000.0,12,10.98,966000.0,728.0,No,0,8,No,0
NL209162,2024-07-08,Nepalgunj-03,Service,Self-Employed,497000.0,24,13.05,366000.0,562.0,Yes,0,8,No,0
NL209163,2024-07-08,Biratnagar-01,Trade,Salaried,129000.0,36,10.31,449000.0,850.0,Yes,1,1,No,0
NL209164,2024-07-08,Biratnagar-01,Trade,Self-Employed,5394000.0,12,12.7,724000.0,506.0,Yes,2,12,Yes,1
NL209165,2024-07-08,Birgunj-01,Service,Salaried,293000.0,24,11.31,1088000.0,801.0,No,0,21,No,0
NL209166,2024-07-08,Dharan-03,Trade,Salaried,84000.0,24,11.07,654000.0,718.0,Yes,3,40,No,0
NL209167,2024-07-08,Biratnagar-03,Construction,Self-Employed,136000.0,36,12.15,287000.0,575.0,Yes,1,2,No,0
NL209168,2024-07-08,Lalitpur-03,Agriculture,Self-Employed,137000.0,18,11.69,229000.0,664.0,No,1,9,No,0
NL209169,2024-07-08,Biratnagar-02,Service,Informal,108000.0,36,10.66,252000.0,720.0,No,2,28,No,0
NL209170,2024-07-08,Bhaktapur-03,Service,Business Owner,436000.0,60,9.69,1045000.0,699.0,Yes,1,16,No,0
NL209171,2024-07-08,Butwal-04,Agriculture,Salaried,50000.0,36,13.77,834000.0,459.0,Yes,0,6,Yes,1
NL209172,2024-07-08,Lalitpur-02,Trade,Salaried,620000.0,6,11.91,503000.0,677.0,No,1,4,No,0
NL209173,2024-07-09,Butwal-01,Construction,Informal,546000.0,12,14.73,202000.0,,No,0,2,No,0
NL209174,2024-07-09,Lalitpur-02,Trade,Salaried,211000.0,18,9.86,850000.0,740.0,Yes,2,12,Yes,0
NL209175,2024-07-09,Janakpur-03,Construction,Self-Employed,589000.0,24,11.39,550000.0,742.0,No,1,0,No,0
NL209176,2024-07-09,Butwal-02,Trade,Business Owner,131000.0,18,12.79,304000.0,510.0,Yes,1,13,Yes,1
NL209177,2024-07-09,Lalitpur-02,Agriculture,Self-Employed,158000.0,24,14.14,473000.0,452.0,Yes,2,1,No,0
NL209178,2024-07-09,Janakpur-03,Trade,Salaried,448000.0,48,10.54,670000.0,611.0,Yes,0,16,No,0
NL209179,2024-07-09,Birgunj-03,Agriculture,Salaried,253000.0,36,11.88,371000.0,617.0,No,2,2,No,0
NL209180,2024-07-09,Butwal-01,Manufacturing,Salaried,186000.0,12,11.57,257000.0,641.0,No,2,8,No,0
NL209181,2024-07-09,Kathmandu-03,Trade,Salaried,272000.0,24,9.54,550000.0,680.0,Yes,1,2,No,0
NL209182,2024-07-09,Lalitpur-04,Agriculture,Salaried,797000.0,36,11.41,572000.0,625.0,Yes,1,13,Yes,0
NL209183,2024-07-09,Nepalgunj-01,Trade,Self-Employed,775000.0,12,10.32,151000.0,650.0,Yes,0,3,No,0
NL209184,2024-07-09,Biratnagar-03,Service,Self-Employed,408000.0,6,13.15,468000.0,561.0,No,0,23,No,0
NL209185,2024-07-09,Butwal-01,Service,Salaried,227000.0,60,13.62,290000.0,542.0,No,3,9,No,0
NL209186,2024-07-09,Janakpur-04,Agriculture,Salaried,438000.0,36,10.05,657000.0,697.0,Yes,2,41,No,0
NL209187,2024-07-09,Biratnagar-02,Construction,Informal,155000.0,48,10.59,,689.0,No,3,0,No,0
NL209188,2024-07-09,Pokhara-04,Service,Salaried,713000.0,36,11.67,222000.0,606.0,Yes,1,4,No,0
NL209189,2024-07-09,Nepalgunj-01,Agriculture,Salaried,605000.0,36,12.89,120000.0,540.0,Yes,2,14,No,0
NL209190,2024-07-09,Kathmandu-03,Construction,Self-Employed,1263000.0,36,10.86,632000.0,787.0,Yes,0,28,No,0
NL209191,2024-07-09,Biratnagar-03,Manufacturing,Salaried,162000.0,24,11.99,193000.0,,No,0,31,No,0
NL209192,2024-07-09,Nepalgunj-03,Service,Salaried,148000.0,12,9.37,215000.0,,Yes,2,0,No,0
NL209193,2024-07-09,Bhaktapur-02,Service,Salaried,448000.0,12,9.99,462000.0,700.0,Yes,2,5,No,0
NL209194,2024-07-09,Pokhara-01,Trade,Informal,242000.0,24,14.64,,536.0,No,0,21,Yes,1
NL209195,2024-07-10,Biratnagar-03,Service,Self-Employed,627000.0,12,11.38,726000.0,762.0,Yes,0,69,No,0
NL209196,2024-07-10,Kathmandu-03,Trade,Self-Employed,797000.0,36,10.59,772000.0,695.0,No,2,0,No,0
NL209197,2024-07-10,Kathmandu-03,Agriculture,Informal,1064000.0,24,14.05,985000.0,543.0,No,2,19,Yes,1
NL209198,2024-07-10,Bhaktapur-03,Manufacturing,Self-Employed,310000.0,60,9.6,1331000.0,707.0,Yes,2,2,No,0
NL209199,2024-07-10,Nepalgunj-04,Manufacturing,Salaried,574000.0,18,11.62,933000.0,592.0,Yes,2,8,No,0
NL209200,2024-07-10,Bhaktapur-01,Trade,Self-Employed,201000.0,24,10.34,601000.0,719.0,Yes,1,15,No,0
NL209201,2024-07-10,Dharan-02,Trade,Self-Employed,349000.0,18,11.29,559000.0,749.0,No,0,5,No,0
NL209202,2024-07-10,Biratnagar-02,Agriculture,Self-Employed,285000.0,18,10.08,717000.0,689.0,Yes,1,9,No,0
NL209203,2024-07-10,Dharan-03,Service,Business Owner,274000.0,24,11.42,140000.0,561.0,Yes,2,2,No,0
NL209204,2024-07-10,Pokhara-02,Construction,Salaried,1165000.0,12,9.79,444000.0,699.0,Yes,3,1,No,0
NL209205,2024-07-10,Nepalgunj-03,Service,Salaried,108000.0,36,11.59,157000.0,693.0,No,1,28,No,0
NL209206,2024-07-10,Pokhara-03,Trade,Self-Employed,295000.0,12,10.99,310000.0,573.0,Yes,1,2,No,0
NL209207,2024-07-10,Dharan-04,Manufacturing,Salaried,309000.0,48,12.44,196000.0,608.0,No,1,9,No,0
NL209208,2024-07-10,Nepalgunj-02,Agriculture,Informal,480000.0,18,10.67,622000.0,821.0,No,1,2,No,0
NL209209,2024-07-10,Biratnagar-02,Trade,Self-Employed,130000.0,24,10.06,710000.0,797.0,Yes,2,22,No,0
NL209210,2024-07-11,Butwal-03,Manufacturing,Salaried,237000.0,60,12.73,1039000.0,588.0,No,1,12,No,0
NL209211,2024-07-11,Lalitpur-01,Trade,Self-Employed,190000.0,36,13.06,268000.0,448.0,Yes,1,0,Yes,1
NL209212,2024-07-11,Biratnagar-04,Trade,Business Owner,55000.0,18,9.88,325000.0,781.0,Yes,2,15,No,0
NL209213,2024-07-11,Pokhara-03,Trade,Self-Employed,709000.0,18,9.73,957000.0,841.0,Yes,2,7,No,0
NL209214,2024-07-11,Janakpur-03,Manufacturing,Self-Employed,98000.0,12,10.1,356000.0,790.0,Yes,2,3,No,0
NL209215,2024-07-11,Janakpur-02,Agriculture,Business Owner,89000.0,24,10.83,313000.0,606.0,Yes,0,5,No,0
NL209216,2024-07-11,Dharan-04,Trade,Salaried,604000.0,36,10.04,761000.0,704.0,Yes,2,9,No,0
NL209217,2024-07-11,Janakpur-02,Agriculture,Self-Employed,231000.0,48,13.11,,552.0,No,1,15,Yes,1
NL209218,2024-07-11,Janakpur-04,Agriculture,Business Owner,237000.0,18,10.25,885000.0,743.0,Yes,2,9,No,0
NL209219,2024-07-11,Dharan-03,Service,Business Owner,240000.0,12,13.72,659000.0,585.0,No,0,28,No,0
NL209220,2024-07-11,Birgunj-04,Trade,Informal,664000.0,12,12.36,383000.0,580.0,Yes,2,1,No,0
NL209221,2024-07-11,Bhaktapur-01,Trade,Informal,196000.0,60,12.01,,632.0,Yes,0,10,No,0
NL209222,2024-07-11,Nepalgunj-01,Trade,Salaried,463000.0,60,10.4,845000.0,587.0,Yes,0,1,No,0
NL209223,2024-07-11,Lalitpur-04,Tourism,Business Owner,126000.0,18,10.71,484000.0,710.0,No,4,4,No,0
NL209224,2024-07-11,Lalitpur-04,Agriculture,Business Owner,380000.0,24,12.67,847000.0,,Yes,0,4,No,0
NL209225,2024-07-11,Nepalgunj-04,Trade,Self-Employed,584000.0,36,9.78,485000.0,850.0,Yes,1,21,No,0
NL209226,2024-07-11,Lalitpur-01,Service,Informal,851000.0,24,10.68,275000.0,692.0,Yes,2,2,No,0
NL209227,2024-07-11,Lalitpur-02,Trade,Informal,93000.0,60,11.53,524000.0,,Yes,0,7,No,0
NL209228,2024-07-11,Birgunj-01,Trade,Business Owner,237000.0,36,12.83,1614000.0,547.0,Yes,1,24,No,0
NL209229,2024-07-11,Birgunj-04,Service,Salaried,983000.0,36,11.07,933000.0,611.0,Yes,3,1,No,0
NL209230,2024-07-11,Kathmandu-02,Trade,Salaried,592000.0,24,12.89,633000.0,620.0,No,1,9,Yes,1
NL209231,2024-07-11,Pokhara-04,Trade,Informal,255000.0,12,12.01,280000.0,614.0,Yes,1,23,No,0
NL209232,2024-07-11,Bhaktapur-02,Service,Informal,297000.0,12,12.08,235000.0,593.0,Yes,2,23,No,0
NL209233,2024-07-11,Pokhara-01,Service,Salaried,371000.0,48,12.62,420000.0,562.0,No,1,24,No,0
NL209234,2024-07-11,Lalitpur-04,Service,Salaried,224000.0,12,9.62,335000.0,726.0,Yes,2,12,No,0
NL209235,2024-07-11,Butwal-04,Service,Self-Employed,447000.0,12,10.27,494000.0,774.0,No,1,24,No,0
NL209236,2024-07-12,Biratnagar-03,Service,Salaried,428000.0,36,12.72,537000.0,558.0,Yes,4,9,No,0
NL209237,2024-07-12,Janakpur-03,Service,Self-Employed,129000.0,6,11.45,202000.0,635.0,Yes,1,1,No,0
NL209238,2024-07-12,Kathmandu-01,Service,Informal,205000.0,36,13.61,291000.0,469.0,Yes,2,13,Yes,1
